"cd_assunto_trf";"ds_assunto_completo"
"8838";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Jurisdição e Competência (8828) / Imunidade de Jurisdição"
"8842";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores"
"8843";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Assistência Judiciária Gratuita"
"8859";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Intervenção de Terceiros"
"8865";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Penalidades Processuais (55230) / Litigância de Má-Fé"
"8866";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Litisconsórcio e Assistência"
"8867";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Substituição Processual"
"8868";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Procuração / Mandato"
"8873";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Representação em Juízo"
"8874";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Sucumbência"
"8875";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Ministério Público"
"8883";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Órgãos Judiciários e Auxiliares da Justiça"
"8884";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Órgãos Judiciários e Auxiliares da Justiça (8883) / Do Juiz"
"8888";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Órgãos Judiciários e Auxiliares da Justiça (8883) / Dos Auxiliares da Justiça"
"8893";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Atos Processuais"
"8919";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Atos Processuais (8893) / Nulidade"
"8928";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Atos Processuais (8893) / Prazo"
"8934";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Atos Processuais (8893) / Valor da Causa"
"8938";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Formação, Suspensão e Extinção do Processo"
"8939";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Formação, Suspensão e Extinção do Processo (8938) / Suspensão do Processo"
"8941";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Formação, Suspensão e Extinção do Processo (8938) / Modificação ou Alteração do Pedido"
"8942";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Formação, Suspensão e Extinção do Processo (8938) / Extinção do Processo sem Resolução de Mérito"
"8960";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Processo e Procedimento"
"8961";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Processo e Procedimento (8960) / Antecipação de Tutela / Tutela Específica"
"8986";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Processo e Procedimento (8960) / Erro de Procedimento"
"899";"DIREITO CIVIL"
"8990";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Processo e Procedimento (8960) / Provas"
"9024";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Processo e Procedimento (8960) / Revelia"
"9026";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Processo e Procedimento (8960) / Vícios Formais da Sentença"
"9045";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Recurso"
"9047";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Recurso (9045) / Efeitos"
"9050";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Recurso (9045) / Preparo / Deserção"
"9051";"DIREITO DO TRABALHO (864) / Responsabilidade Civil do Empregador (2567) / Indenização por Dano Moral (1855) / Desconfiguração de Justa Causa"
"9060";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Recurso (9045) / Tempestividade"
"9098";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Recurso (9045) / Cabimento"
"9148";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução"
"9149";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Valor da Execução / Cálculo / Atualização"
"9160";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Levantamento de Valor"
"9163";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Constrição / Penhora / Avaliação / Indisponibilidade de Bens"
"9166";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Multa ao Devedor Condenado a Pagar Quantia Certa"
"9178";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Nulidade / Inexigibilidade do Título"
"9180";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Expropriação de Bens"
"9189";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Remição"
"9192";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Medida Cautelar"
"9196";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Medida Cautelar (9192) / Liminar"
"9258";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Honorários Periciais"
"9414";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Extinção da Execução"
"9418";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Concurso de Credores"
"9419";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Execução Previdenciária"
"9450";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Fraude à Execução"
"9453";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Imunidade de Execução"
"9484";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Sucessão"
"9487";"DIREITO DO TRABALHO (864) / Contrato Individual de Trabalho (1654) / Suspensão / Interrupção do Contrato de Trabalho (5273) / Licenças / Afastamentos"
"9493";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Capacidade Processual"
"9494";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Partes e Procuradores (8842) / Substituição da Parte"
"9517";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Causas Supervenientes à Sentença"
"9518";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Efeito Suspensivo / Impugnação / Embargos à Execução"
"9519";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Benefício de Ordem"
"9520";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Liquidação / Cumprimento / Execução (9148) / Ato Atentatório à Dignidade da Justiça"
"9524";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Medida Cautelar (9192) / Indenização do Prejuízo"
"9532";"DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) / Medida Cautelar (9192) / Caução / Contracautela"
"9533";"DIREITO CIVIL / Empresas / Sociedade / Coligação"
"9534";"DIREITO CIVIL / Empresas / Sociedade / Transformação"
"9535";"DIREITO CIVIL / Empresas / Sociedade / Incorporação"
"9536";"DIREITO CIVIL / Empresas / Sociedade / Fusão"
"9537";"DIREITO CIVIL / Empresas / Sociedade / Cisão"
"9538";"DIREITO CIVIL / Empresas / Sociedade / Liquidação"
"9539";"DIREITO CIVIL / Empresas / Sociedade / Alteração de capital"
"9541";"DIREITO CIVIL / Pessoas naturais / Capacidade"
"9542";"DIREITO CIVIL / Pessoas naturais / Curadoria dos bens do ausente"
"9543";"DIREITO CIVIL / Pessoas naturais / Sucessão Provisória"
"9545";"DIREITO CIVIL / Pessoas Jurídicas / Associação / Inclusão de associado"
"9546";"DIREITO CIVIL / Pessoas Jurídicas / Associação / Exclusão de associado"
"9547";"DIREITO CIVIL / Pessoas Jurídicas / Fundação de Direito Privado / Fiscalização"
"9549";"DIREITO CIVIL / Pessoas Jurídicas / Partido Político / Exclusão de filiado"
"9550";"DIREITO CIVIL / Pessoas Jurídicas / Partido Político / Fusão"
"9551";"DIREITO CIVIL / Pessoas Jurídicas / Partido Político / Eleições - Diretórios"
"9555";"DIREITO CIVIL / Empresas / Recuperação judicial e Falência / Ineficácia de atos em relação à massa"
"9556";"DIREITO CIVIL / Empresas / Recuperação judicial e Falência / Convolação de recuperação judicial em falência"
"9558";"DIREITO CIVIL / Empresas / Recuperação judicial e Falência / Administração judicial"
"9559";"DIREITO CIVIL / Empresas / Recuperação judicial e Falência / Classificação de créditos"
"9565";"DIREITO INTERNACIONAL (6191) / Laudo Arbitral Internacional"
"9575";"DIREITO CIVIL / OBRIGAÇÕES / TÍTULOS DE CRÉDITO / SUSTAÇÃO DE PROTESTO"
"9580";"DIREITO CIVIL (899) / Obrigações (7681) / Espécies de Contratos"
"9581";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / AGÊNCIE E DISTRIBUIÇÃO"
"9582";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / ALIENAÇÃO FIDUCIÁRIA"
"9583";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / ARRENDAMENTO RURAL"
"9584";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / ARRENDAMENTO MERCANTIL"
"9585";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / CARTÃO DE CRÉDITO"
"9586";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / COMISSÃO"
"9587";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / COMPRA E VENDA"
"9588";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / CORRETAGEM"
"9589";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / DEPÓSITO"
"9590";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / DOAÇÃO"
"9591";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / EMPREITADA"
"9592";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / FIANÇA"
"9593";"DIREITO CIVIL (899) / Obrigações (7681) / Espécies de Contratos (9580) / Locação de Imóvel"
"9594";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / MANDATO"
"9595";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / TROCA OU PERMUTA"
"9596";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / PRESTAÇÃO DE SERVIÇOS"
"9597";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / SEGURO"
"9598";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / TRANSAÇÃO"
"9599";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / TRANSPORTE DE COISAS"
"9600";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / TRANSPORTE DE PESSOAS"
"9601";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / ESTIMATÓRIO"
"9602";"DIREITO CIVIL (899) / Obrigações (7681) / Espécies de Contratos (9580) / Comodato"
"9603";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / MÚTUO"
"9604";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / CONSTITUIÇÃO DE RENDA"
"9605";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / JOGO E APOSTA"
"9606";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / COMPROMISSO"
"9607";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / CONTRATOS BANCÁRIOS"
"9608";"DIREITO CIVIL (899) / Obrigações (7681) / Espécies de Contratos (9580) / Franquia"
"9609";"DIREITO CIVIL (899) / Obrigações (7681) / Espécies de Contratos (9580) / Locação de Móvel"
"9610";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / LOCAÇÃO DE IMÓVEL / DESPEJO PARA USO PRÓPRIO"
"9611";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / LOCAÇÃO DE IMÓVEL / DESPEJO PARA USO DE ASCENDENTES E DESCENDENTES"
"9612";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / LOCAÇÃO DE IMÓVEL / DESPEJO POR DENÚNCIA VAZIA"
"9614";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / LOCAÇÃO DE IMÓVEL / BENFEITORIAS"
"9615";"DIREITO CIVIL / OBRIGAÇÕES / ESPÉCIES DE CONTRATOS / LOCAÇÃO DE IMÓVEL / DIREITO DE PREFERÊNCIA"
"9616";"DIREITO CIVIL / Empresas"
"9617";"DIREITO CIVIL / Empresas / Espécies de Sociedades"
"9618";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Conta de Participação"
"9619";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Simples"
"9620";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Nome Coletivo"
"9621";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Comandita Simples"
"9622";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Limitada"
"9623";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Anônima"
"9624";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Comandita por Ações"
"9625";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Cooperativa"
"9626";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Coligadas"
"9627";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Dependente de Autorização"
"9629";"DIREITO CIVIL / Empresas / Espécies de Sociedades / Estrangeira"
"9633";"DIREITO DA CRIANÇA E DO ADOLESCENTE"
"9634";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional"
"9635";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a vida"
"9636";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a vida / Homicídio Simples"
"9637";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a vida / Homicídio Privilegiado"
"9638";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a vida / Homicídio Qualificado"
"9639";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a vida / Induzimento, Instigação ou Auxílio a Suicídio"
"9640";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a vida / Infanticídio"
"9641";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Lesões Corporais"
"9642";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Lesões Corporais / Leve"
"9643";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Lesões Corporais / Seguida de Morte"
"9644";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Lesões Corporais / Grave"
"9645";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Lesões Corporais / Gravíssima"
"9646";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Lesões Corporais / Privilegiada"
"9647";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Lesões Corporais / Decorrente de Violência Doméstica"
"9648";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Periclitação da Vida e da Saúde e Rixa"
"9649";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Periclitação da Vida e da Saúde e Rixa / Perigo de contágio de moléstia grave"
"9650";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Periclitação da Vida e da Saúde e Rixa / Perigo para a vida ou saúde de outrem (art. 132)"
"9651";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Periclitação da Vida e da Saúde e Rixa / Abandono de incapaz (art. 133)"
"9652";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Periclitação da Vida e da Saúde e Rixa / Omissão de socorro (art. 135)"
"9653";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Periclitação da Vida e da Saúde e Rixa / Rixa (art. 137)"
"9654";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Periclitação da Vida e da Saúde e Rixa / Perigo de Contágio Venério"
"9655";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a Honra"
"9656";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a Honra / Calúnia"
"9657";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a Honra / Difamação"
"9658";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a Honra / Injúria"
"9659";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a liberdade pessoal"
"9660";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a liberdade pessoal / Constrangimento ilegal (art. 146)"
"9661";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a liberdade pessoal / Ameaça (art. 147)"
"9662";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a liberdade pessoal / Seqüestro e cárcere privado (art. 148)"
"9663";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a liberdade pessoal / Redução a condição análoga à de escravo (art. 149)"
"9664";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a inviolabilidade de domicílio"
"9665";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a inviolabilidade de domicílio / Violação de domicílio (art. 150)"
"9666";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a inviolabilidade de correspondência"
"9667";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a inviolabilidade de correspondência / Violação de correspondência (art. 151, caput)"
"9668";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a inviolabilidade de correspondência / Sonegação ou destruição de correspondência (art. 151, § 1º, I)"
"9669";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a inviolabilidade de correspondência / Violação de comunicação telegráfica, radioelétrica ou telefônica (art. 151, § 1º, II, III e IV)"
"9670";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a inviolabilidade de correspondência / Violação de Correspondência comercial (art. 152)"
"9671";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a inviolabilidade de segredo"
"9672";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a inviolabilidade de segredo / Divulgação de segredo (art. 153)"
"9673";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a inviolabilidade de segredo / Violação do segredo profissional (art. 154)"
"9674";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio"
"9675";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Furto (art. 155)"
"9676";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Furto Qualificado (Art. 155, § 4o.)"
"9677";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Furto de coisa comum (art. 156)"
"9678";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Roubo (art. 157)"
"9679";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Extorsão (art. 158)"
"9680";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Extorsão mediante seqüestro (art. 159)"
"9681";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Extorsão indireta (art. 160)"
"9682";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Alteração de limites (art. 161, caput)"
"9683";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Usurpação de águas (art. 161, § 1º, I)"
"9684";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Esbulho possessório (art. 161, § 1º, II)"
"9685";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Dano (art. 163)"
"9686";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Introdução ou abandono de animais em propriedade alheia (art. 164)"
"9687";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Dano em coisa de valor artístico, arqueológico ou histórico (art. 165)"
"9688";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Alteração de local especialmente protegido (art. 166)"
"9689";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Apropriação indébita Previdenciária (art. 168-A e Lei 8.212/91)"
"9690";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Estelionato"
"9691";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Estelionato Majorado (art. 171, § 3º)"
"9692";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Outras fraudes"
"9693";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Fraude à execução (art. 179)"
"9694";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Receptação"
"9695";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Apropriação indébita (art. 168, caput)"
"9696";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Apropriação de Coisa Havida por Erro, Caso Fortuito ou Força da Natureza (art.169)"
"9697";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Furto Privilegiado"
"9698";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Furto de Veículo Automotor a ser Transportado para outro Estado ou Exterior"
"9699";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Roubo Majorado"
"9700";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Latrocínio"
"9701";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Extorsão mediante Seqüestro Seguida de Morte"
"9702";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Extorsão mediante Sequestro Seguida de Lesão Corporal Grave"
"9703";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Supressão ou Alteração de Marca em Animais"
"9704";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Dano Qualificado"
"9705";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Apropriação de Tesouro"
"9706";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Apropriação de Coisa Achada"
"9707";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Disposição de coisa alheia como própria"
"9708";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Alienação ou Oneração Fraudulenta de Coisa Própria"
"9709";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Defraudação de Penhor"
"9710";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Fraude na Entrega de Coisa"
"9711";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Fraude para Recebimento de Indenização ou Valor de Seguro"
"9712";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Fraude no Pagamento por Meio de Cheque"
"9713";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Duplicata Simulada"
"9714";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Abuso de Incapazes"
"9715";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Induzimento à Especulação"
"9716";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Fraude no Comércio"
"9717";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Fraudes e Abusos na Fundação ou Administração de Sociedade por Ações"
"9718";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Emissão Irregular de Conhecimento de Depósito ou &quot;Warrant&quot;"
"9719";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra o Patrimônio / Receptação Qualificada"
"9720";"DIREITO DA CRIANÇA E DO ADOLESCENTE / Ato Infracional / Contra a Propriedade Intelectual"
